,timesteps,full_model,clinical,cnv,mirna,mutation,rna
0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.0,0.0,0.0,0.0,0.0,0.0,0.0
3,64.0,0.0,0.0,0.0,0.0,0.0,0.0
4,81.0,0.0,0.0,0.0,0.0,0.0,0.0
5,107.0,0.0,0.0,0.0,0.0,0.0,0.0
6,125.0,0.0,0.0,0.0,0.0,0.0,0.0
7,146.0,0.0,0.0,0.0,0.0,0.0,0.0
8,168.0,2.389426706238722e-05,2.361092201099424e-05,2.725982541173939e-05,2.1120266639131853e-05,2.3996025390874992e-05,2.4686998481880402e-05
9,177.0,5.485571867782491e-05,5.2440408868325894e-05,5.5197392503866445e-05,4.789700193785348e-05,5.440660770660054e-05,5.4581917252536896e-05
10,191.0,5.575909489819739e-05,5.286884243688283e-05,5.6246671598402735e-05,4.773514281138429e-05,5.5381004674828535e-05,5.6043618976403985e-05
11,210.0,5.673493637005907e-05,5.374153254569019e-05,5.7104923965491154e-05,4.8398285813301784e-05,5.635009453555861e-05,5.678224855610884e-05
12,223.0,5.836176910623442e-05,5.5337758391221834e-05,5.815625588969859e-05,4.9543253074241945e-05,5.7927367835538385e-05,5.82068398851809e-05
13,239.0,8.8296930286124e-05,8.688730198597243e-05,8.882324410180187e-05,7.839059589620334e-05,8.711882490722555e-05,9.036155218677632e-05
14,257.0,0.00016116234995066031,0.0001628834413494022,0.0001481536141897456,0.00015108274784849356,0.00015917729105841536,0.0001671316008218426
15,268.0,0.00023509264094288734,0.0002503299129171705,0.00022456108829280476,0.00021831837333754334,0.00023350169885361379,0.00024390293956382398
16,292.0,0.00023509264094288734,0.0002503299129171705,0.00022456108829280476,0.00021831837333754334,0.00023350169885361379,0.00024390293956382398
17,319.0,0.00034731715994467045,0.00039642880923246396,0.00034663796526320157,0.00029599095301927254,0.0003454879592919723,0.0003665016465957968
18,346.0,0.0004814751298834128,0.0005430472014047736,0.0004761252499856191,0.00040371108001002016,0.0004821167966610723,0.0004915566827593618
19,373.0,0.02235603179076884,0.022230156024102325,0.022698439331816242,0.022256836749872208,0.022336211379227228,0.022178368013872508
20,413.0,0.022365349194159525,0.022236898896787895,0.022706940521832305,0.022261274570428077,0.02234607735359039,0.022188454202208323
21,461.0,0.022386284672562616,0.022248469976532834,0.022724707302122515,0.022277451828322872,0.02236641011168118,0.022206092742865877
22,498.0,0.022394468049097584,0.022250532833791192,0.02272998358081149,0.02228370425472199,0.022374097239002654,0.02221584753279907
23,543.0,0.021636671012553944,0.021616142139600007,0.022593494738902566,0.0215925746682722,0.021624906343209908,0.021627015396703565
24,578.0,0.02210745160831494,0.02206391559655334,0.023185897115283245,0.022207832219961157,0.0220633971858806,0.02208086297459336
25,622.0,0.022421380651856084,0.02227462126410827,0.023553430395504154,0.022492169943039625,0.022376548666425067,0.022438579362623487
26,688.0,0.022516864027720608,0.022484328511317198,0.023490730547123286,0.022722688924926713,0.02247851866287515,0.02264730139407384
27,748.0,0.022802385072469743,0.02268932025746176,0.023745375899228646,0.02296627185224395,0.022718829939927396,0.02296281471325848
28,797.0,0.04566409853084799,0.049451889824772055,0.04733189946350433,0.04579188333256618,0.04563412596228371,0.045122968779975986
29,854.0,0.0713041304995144,0.07557603713325262,0.07262051447053992,0.07248870624624097,0.0715252699178812,0.07041230885917614
30,921.0,0.07033935363993425,0.07402174695236506,0.07202685689598805,0.07207928420060918,0.07056569853118926,0.06952055032737613
31,987.0,0.07048228189182115,0.07390523998021026,0.07244371988202337,0.07184472485392275,0.0706787150375883,0.06940818946393022
32,1120.0,0.07012935550671477,0.07443129781267024,0.07131784843955424,0.07189108898103413,0.07027214857684436,0.06909833916139319
33,1170.0,0.06928212737780616,0.07513048416216844,0.07033931362248345,0.0711899228478912,0.06940389150264159,0.06802028518858334
34,1217.0,0.06944435026301997,0.07520370343325786,0.07074328540288467,0.07120246476883847,0.06955568393710404,0.06812826872519599
35,1305.0,0.07059072066551356,0.0761167724340358,0.07111680947350801,0.07221243922556714,0.07069645109212122,0.06936766831428874
36,1365.0,0.07069622595470244,0.07756021438915205,0.07036235248135046,0.07188727017705715,0.07079823443336292,0.06966621162607473
37,1467.0,0.07242299760874908,0.07939299166359483,0.07101729229281434,0.07384451697402891,0.07246668968928276,0.07128519684988312
38,1548.0,0.07502023095907993,0.07871011960596393,0.07277930601452483,0.07681816575739797,0.0750977488361713,0.07461398065018417
39,1628.0,0.07977714421656786,0.08108351200653968,0.07773440883703371,0.07951828273697345,0.07990056369028829,0.07960033030125784
40,1730.0,0.09167738724964034,0.08760119099353736,0.09222364661523264,0.0924710522747552,0.09166205290143728,0.09386859395365985
41,1883.0,0.09122704988446695,0.0928603265134637,0.09103875198052246,0.09217259775127949,0.09045238162537333,0.09221112371296022
42,1993.0,0.13275982628537975,0.17064583601611738,0.12917918829369898,0.1452936353235446,0.13305513428791282,0.1506242326650661
43,2273.0,0.11787407621349082,0.15678711239092213,0.12129041894043267,0.1360454509606808,0.11776728890841939,0.14236576877766174
44,2495.0,0.11954409863044697,0.15835400351439868,0.12710307195910062,0.14129975340231615,0.11903838355336482,0.14533266572862033
45,2800.0,0.11791127856859662,0.1525056653597768,0.1307616878100267,0.14345657596830497,0.11803737220201711,0.15480344793402653
46,3330.0,0.13267592557019797,0.16843023862889558,0.14864405159523808,0.16061158799929132,0.13427371185017475,0.1683183644018602
